Term,Term Descr,Crse ID,Crse Offer Nbr,Session Code,Associated Class,Subject,Subject Descr,Catalog Nbr,Class Nbr,Class Section,Combined Section,Course Title Long,CRAS Crse Component,Section Enrl Cnt,Section Avg Wkly Mtg Hrs,Section Dist Hrs,Units Minimum,Units Maximum,DeptID (Class),Dept Descr (Class),Class Acad Group,Class Acad Group Descrshort,Class Mtg Nbr,GEO_Instr_IDs,CRAS Contact Percent,Instr Appor Dist Hrs,Instr Appor Wkly Mtg Hrs,Appor Student Credit Hours,Class Instr Appt DeptID,Appt Dept Descr,Appt Dept Grp,EG Rank IPEDS,EG Rank IPEDS Descr,Acad Rank Title Mod Descrshort,Tenure Status,Tenure Status Descr,Jobcode,Jobcode Descr
2370,Winter 2022,001348,1,1,74,AEROSP,Aerospace Engineering,590,22921,074, ,Directed Study,IND,1,0.0,3.00,1.00,6.00,212000,Aerospace Engineering,ENG,Eng,1,,100,3.00,0.0,3.00,212000,Aerospace Engineering,COLLEGE_ENGINEERING,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,001349,1,1,2,AEROSP,Aerospace Engineering,990,15995,002, ,Diss-Precand,IND,2,0.0,6.00,1.00,8.00,212000,Aerospace Engineering,ENG,Eng,1,,100,6.00,0.0,12.00,212000,Aerospace Engineering,COLLEGE_ENGINEERING,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,001349,1,1,18,AEROSP,Aerospace Engineering,990,26967,018, ,Diss-Precand,IND,2,0.0,7.00,1.00,8.00,212000,Aerospace Engineering,ENG,Eng,1,,100,7.00,0.0,14.00,212000,Aerospace Engineering,COLLEGE_ENGINEERING,3,Assistant Professor, ,NTK,Non Tenure On Track,202000,ASST PROFESSOR
2370,Winter 2022,001349,1,1,24,AEROSP,Aerospace Engineering,990,41743,024, ,Diss-Precand,IND,1,0.0,6.00,1.00,8.00,212000,Aerospace Engineering,ENG,Eng,1,,100,6.00,0.0,6.00,222500,Mechanical Engineering,COLLEGE_ENGINEERING,3,Assistant Professor, ,NTK,Non Tenure On Track,202000,ASST PROFESSOR
2370,Winter 2022,001349,1,1,74,AEROSP,Aerospace Engineering,990,22922,074, ,Diss-Precand,IND,1,0.0,8.00,1.00,8.00,212000,Aerospace Engineering,ENG,Eng,1,,100,8.00,0.0,8.00,212000,Aerospace Engineering,COLLEGE_ENGINEERING,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,001350,1,1,2,AEROSP,Aerospace Engineering,995,15996,002, ,Diss-Cand,IND,6,0.0,8.00,8.00,8.00,212000,Aerospace Engineering,ENG,Eng,1,,100,8.00,0.0,48.00,212000,Aerospace Engineering,COLLEGE_ENGINEERING,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,001350,1,1,4,AEROSP,Aerospace Engineering,995,18864,004, ,Diss-Cand,IND,2,0.0,8.00,8.00,8.00,212000,Aerospace Engineering,ENG,Eng,1,,100,8.00,0.0,16.00,212000,Aerospace Engineering,COLLEGE_ENGINEERING,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,001350,1,1,7,AEROSP,Aerospace Engineering,995,19435,007, ,Diss-Cand,IND,1,0.0,8.00,8.00,8.00,212000,Aerospace Engineering,ENG,Eng,1,,100,8.00,0.0,8.00,212000,Aerospace Engineering,COLLEGE_ENGINEERING,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,001350,1,1,8,AEROSP,Aerospace Engineering,995,13999,008, ,Diss-Cand,IND,8,0.0,8.00,8.00,8.00,212000,Aerospace Engineering,ENG,Eng,1,,100,8.00,0.0,64.00,212000,Aerospace Engineering,COLLEGE_ENGINEERING,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2370,Winter 2022,001350,1,1,10,AEROSP,Aerospace Engineering,995,21561,010, ,Diss-Cand,IND,3,0.0,8.00,8.00,8.00,212000,Aerospace Engineering,ENG,Eng,1,,100,8.00,0.0,24.00,212000,Aerospace Engineering,COLLEGE_ENGINEERING,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,001350,1,1,13,AEROSP,Aerospace Engineering,995,41694,013, ,Diss-Cand,IND,1,0.0,8.00,8.00,8.00,212000,Aerospace Engineering,ENG,Eng,1,,100,8.00,0.0,8.00,435000,Sch for Environ and Sustain,SCHOOL_NAT_RES_ENVIR,3,Assistant Professor, ,NTK,Non Tenure On Track,202000,ASST PROFESSOR
2370,Winter 2022,001350,1,1,15,AEROSP,Aerospace Engineering,995,25298,015, ,Diss-Cand,IND,1,0.0,8.00,8.00,8.00,212000,Aerospace Engineering,ENG,Eng,1,,100,8.00,0.0,8.00,212000,Aerospace Engineering,COLLEGE_ENGINEERING,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,001350,1,1,17,AEROSP,Aerospace Engineering,995,14001,017, ,Diss-Cand,IND,1,0.0,8.00,8.00,8.00,212000,Aerospace Engineering,ENG,Eng,1,,100,8.00,0.0,8.00,212000,Aerospace Engineering,COLLEGE_ENGINEERING,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,001350,1,1,18,AEROSP,Aerospace Engineering,995,26968,018, ,Diss-Cand,IND,9,0.0,8.00,8.00,8.00,212000,Aerospace Engineering,ENG,Eng,1,,100,8.00,0.0,72.00,212000,Aerospace Engineering,COLLEGE_ENGINEERING,3,Assistant Professor, ,NTK,Non Tenure On Track,202000,ASST PROFESSOR
2370,Winter 2022,001350,1,1,20,AEROSP,Aerospace Engineering,995,27001,020, ,Diss-Cand,IND,1,0.0,8.00,8.00,8.00,212000,Aerospace Engineering,ENG,Eng,1,,100,8.00,0.0,8.00,212000,Aerospace Engineering,COLLEGE_ENGINEERING,3,Assistant Professor, ,NTK,Non Tenure On Track,202000,ASST PROFESSOR
2370,Winter 2022,001350,1,1,22,AEROSP,Aerospace Engineering,995,14004,022, ,Diss-Cand,IND,2,0.0,8.00,8.00,8.00,212000,Aerospace Engineering,ENG,Eng,1,,100,8.00,0.0,16.00,212000,Aerospace Engineering,COLLEGE_ENGINEERING,7,Other CRAS Instructional, ,NA,Not Applicable, , 
2370,Winter 2022,001350,1,1,33,AEROSP,Aerospace Engineering,995,19645,033, ,Diss-Cand,IND,10,0.0,8.00,8.00,8.00,212000,Aerospace Engineering,ENG,Eng,1,,100,8.00,0.0,80.00,212000,Aerospace Engineering,COLLEGE_ENGINEERING,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,001350,1,1,36,AEROSP,Aerospace Engineering,995,14000,036, ,Diss-Cand,IND,2,0.0,8.00,8.00,8.00,212000,Aerospace Engineering,ENG,Eng,1,,100,8.00,0.0,16.00,212000,Aerospace Engineering,COLLEGE_ENGINEERING,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,001350,1,1,40,AEROSP,Aerospace Engineering,995,19708,040, ,Diss-Cand,IND,3,0.0,8.00,8.00,8.00,212000,Aerospace Engineering,ENG,Eng,1,,100,8.00,0.0,24.00,212000,Aerospace Engineering,COLLEGE_ENGINEERING,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,001350,1,1,42,AEROSP,Aerospace Engineering,995,14006,042, ,Diss-Cand,IND,4,0.0,8.00,8.00,8.00,212000,Aerospace Engineering,ENG,Eng,1,,100,8.00,0.0,32.00,212000,Aerospace Engineering,COLLEGE_ENGINEERING,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,001350,1,1,45,AEROSP,Aerospace Engineering,995,13997,045, ,Diss-Cand,IND,5,0.0,8.00,8.00,8.00,212000,Aerospace Engineering,ENG,Eng,1,,100,8.00,0.0,40.00,212000,Aerospace Engineering,COLLEGE_ENGINEERING,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,001350,1,1,62,AEROSP,Aerospace Engineering,995,31439,062, ,Diss-Cand,IND,4,0.0,8.00,8.00,8.00,212000,Aerospace Engineering,ENG,Eng,1,,100,8.00,0.0,32.00,212000,Aerospace Engineering,COLLEGE_ENGINEERING,3,Assistant Professor, ,NTK,Non Tenure On Track,202000,ASST PROFESSOR
2370,Winter 2022,001350,1,1,67,AEROSP,Aerospace Engineering,995,19823,067, ,Diss-Cand,IND,7,0.0,8.00,8.00,8.00,212000,Aerospace Engineering,ENG,Eng,1,,100,8.00,0.0,56.00,212000,Aerospace Engineering,COLLEGE_ENGINEERING,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,001350,1,1,70,AEROSP,Aerospace Engineering,995,22370,070, ,Diss-Cand,IND,4,0.0,8.00,8.00,8.00,212000,Aerospace Engineering,ENG,Eng,1,,100,8.00,0.0,32.00,212000,Aerospace Engineering,COLLEGE_ENGINEERING,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2370,Winter 2022,001350,1,1,72,AEROSP,Aerospace Engineering,995,23329,072, ,Diss-Cand,IND,4,0.0,8.00,8.00,8.00,212000,Aerospace Engineering,ENG,Eng,1,,100,8.00,0.0,32.00,212000,Aerospace Engineering,COLLEGE_ENGINEERING,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2370,Winter 2022,001350,1,1,74,AEROSP,Aerospace Engineering,995,22923,074, ,Diss-Cand,IND,5,0.0,8.00,8.00,8.00,212000,Aerospace Engineering,ENG,Eng,1,,100,8.00,0.0,40.00,212000,Aerospace Engineering,COLLEGE_ENGINEERING,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,001361,1,1,18,CLIMATE,Climate & Meteorology,499,18192,018, ,Directed Study,IND,5,0.0,4.40,1.00,16.00,224000,Climate and Space Sciences Eng,ENG,Eng,1,,100,4.40,0.0,22.00,224000,Climate and Space Sciences Eng,COLLEGE_ENGINEERING,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,001361,1,1,19,CLIMATE,Climate & Meteorology,499,18252,019, ,Directed Study,IND,1,0.0,4.00,1.00,16.00,224000,Climate and Space Sciences Eng,ENG,Eng,1,,100,4.00,0.0,4.00,224000,Climate and Space Sciences Eng,COLLEGE_ENGINEERING,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2370,Winter 2022,001361,1,1,20,CLIMATE,Climate & Meteorology,499,18253,020, ,Directed Study,IND,2,0.0,4.50,1.00,16.00,224000,Climate and Space Sciences Eng,ENG,Eng,1,,100,4.50,0.0,9.00,224000,Climate and Space Sciences Eng,COLLEGE_ENGINEERING,5,Lecturer, ,NOT,Non Tenure Not On Track,202880,LEO Lecturer IV
2370,Winter 2022,001361,1,1,36,CLIMATE,Climate & Meteorology,499,17039,036, ,Directed Study,IND,2,0.0,1.00,1.00,16.00,224000,Climate and Space Sciences Eng,ENG,Eng,1,,100,1.00,0.0,2.00,224000,Climate and Space Sciences Eng,COLLEGE_ENGINEERING,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,001361,1,1,50,CLIMATE,Climate & Meteorology,499,18917,050, ,Directed Study,IND,1,0.0,2.00,1.00,16.00,224000,Climate and Space Sciences Eng,ENG,Eng,1,,100,2.00,0.0,2.00,224000,Climate and Space Sciences Eng,COLLEGE_ENGINEERING,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,001363,1,1,3,CLIMATE,Climate & Meteorology,701,42246,003, ,Special Problems,IND,1,0.0,4.00,1.00,16.00,224000,Climate and Space Sciences Eng,ENG,Eng,1,,100,4.00,0.0,4.00,224000,Climate and Space Sciences Eng,COLLEGE_ENGINEERING,5,Lecturer, ,NOT,Non Tenure Not On Track,202880,LEO Lecturer IV
2370,Winter 2022,001364,1,1,26,CLIMATE,Climate & Meteorology,990,20367,026, ,Diss-Precand,IND,2,0.0,7.00,1.00,8.00,224000,Climate and Space Sciences Eng,ENG,Eng,1,,100,7.00,0.0,14.00,224000,Climate and Space Sciences Eng,COLLEGE_ENGINEERING,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,001365,1,1,6,CLIMATE,Climate & Meteorology,995,17885,006, ,Diss-Cand,IND,1,0.0,8.00,8.00,8.00,224000,Climate and Space Sciences Eng,ENG,Eng,1,,100,8.00,0.0,8.00,224000,Climate and Space Sciences Eng,COLLEGE_ENGINEERING,1,Professor,Research,NA,Not Applicable,129500,RESEARCH PROFESSOR
2370,Winter 2022,001365,1,1,15,CLIMATE,Climate & Meteorology,995,17315,015, ,Diss-Cand,IND,1,0.0,8.00,8.00,8.00,224000,Climate and Space Sciences Eng,ENG,Eng,1,,100,8.00,0.0,8.00,224000,Climate and Space Sciences Eng,COLLEGE_ENGINEERING,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,001365,1,1,18,CLIMATE,Climate & Meteorology,995,18931,018, ,Diss-Cand,IND,1,0.0,8.00,8.00,8.00,224000,Climate and Space Sciences Eng,ENG,Eng,1,,100,8.00,0.0,8.00,224000,Climate and Space Sciences Eng,COLLEGE_ENGINEERING,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,001365,1,1,19,CLIMATE,Climate & Meteorology,995,14468,019, ,Diss-Cand,IND,3,0.0,8.00,8.00,8.00,224000,Climate and Space Sciences Eng,ENG,Eng,1,,100,8.00,0.0,24.00,224000,Climate and Space Sciences Eng,COLLEGE_ENGINEERING,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2370,Winter 2022,001365,1,1,22,CLIMATE,Climate & Meteorology,995,28605,022, ,Diss-Cand,IND,3,0.0,8.00,8.00,8.00,224000,Climate and Space Sciences Eng,ENG,Eng,1,,100,8.00,0.0,24.00,224000,Climate and Space Sciences Eng,COLLEGE_ENGINEERING,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2370,Winter 2022,001365,1,1,26,CLIMATE,Climate & Meteorology,995,21610,026, ,Diss-Cand,IND,1,0.0,8.00,8.00,8.00,224000,Climate and Space Sciences Eng,ENG,Eng,1,,100,8.00,0.0,8.00,224000,Climate and Space Sciences Eng,COLLEGE_ENGINEERING,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,001365,1,1,27,CLIMATE,Climate & Meteorology,995,20503,027, ,Diss-Cand,IND,2,0.0,8.00,8.00,8.00,224000,Climate and Space Sciences Eng,ENG,Eng,1,,100,8.00,0.0,16.00,224000,Climate and Space Sciences Eng,COLLEGE_ENGINEERING,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2370,Winter 2022,001365,1,1,28,CLIMATE,Climate & Meteorology,995,21681,028, ,Diss-Cand,IND,1,0.0,8.00,8.00,8.00,224000,Climate and Space Sciences Eng,ENG,Eng,1,,100,8.00,0.0,8.00,224000,Climate and Space Sciences Eng,COLLEGE_ENGINEERING,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,001365,1,1,30,CLIMATE,Climate & Meteorology,995,19742,030, ,Diss-Cand,IND,1,0.0,8.00,8.00,8.00,224000,Climate and Space Sciences Eng,ENG,Eng,1,,100,8.00,0.0,8.00,224000,Climate and Space Sciences Eng,COLLEGE_ENGINEERING,5,Lecturer,Adjunct,NOT,Non Tenure Not On Track,202780,LEO Adjunct Lecturer
2370,Winter 2022,001365,1,1,40,CLIMATE,Climate & Meteorology,995,20890,040, ,Diss-Cand,IND,1,0.0,8.00,8.00,8.00,224000,Climate and Space Sciences Eng,ENG,Eng,1,,100,8.00,0.0,8.00,224000,Climate and Space Sciences Eng,COLLEGE_ENGINEERING,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,001365,1,1,49,CLIMATE,Climate & Meteorology,995,20451,049, ,Diss-Cand,IND,3,0.0,8.00,8.00,8.00,224000,Climate and Space Sciences Eng,ENG,Eng,1,,100,8.00,0.0,24.00,224000,Climate and Space Sciences Eng,COLLEGE_ENGINEERING,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,001365,1,1,50,CLIMATE,Climate & Meteorology,995,19661,050, ,Diss-Cand,IND,2,0.0,8.00,8.00,8.00,224000,Climate and Space Sciences Eng,ENG,Eng,1,,100,8.00,0.0,16.00,224000,Climate and Space Sciences Eng,COLLEGE_ENGINEERING,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,001365,1,1,51,CLIMATE,Climate & Meteorology,995,14474,051, ,Diss-Cand,IND,3,0.0,8.00,8.00,8.00,224000,Climate and Space Sciences Eng,ENG,Eng,1,,100,8.00,0.0,24.00,224000,Climate and Space Sciences Eng,COLLEGE_ENGINEERING,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,001365,1,1,52,CLIMATE,Climate & Meteorology,995,42260,052, ,Diss-Cand,IND,1,0.0,8.00,8.00,8.00,224000,Climate and Space Sciences Eng,ENG,Eng,1,,100,8.00,0.0,8.00,224000,Climate and Space Sciences Eng,COLLEGE_ENGINEERING,1,Professor, ,NTK,Non Tenure On Track,201000,PROFESSOR
2370,Winter 2022,001365,1,1,60,CLIMATE,Climate & Meteorology,995,22280,060, ,Diss-Cand,IND,2,0.0,8.00,8.00,8.00,224000,Climate and Space Sciences Eng,ENG,Eng,1,,100,8.00,0.0,16.00,224000,Climate and Space Sciences Eng,COLLEGE_ENGINEERING,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,001365,1,1,85,CLIMATE,Climate & Meteorology,995,17020,085, ,Diss-Cand,IND,1,0.0,8.00,8.00,8.00,224000,Climate and Space Sciences Eng,ENG,Eng,1,,100,8.00,0.0,8.00,224000,Climate and Space Sciences Eng,COLLEGE_ENGINEERING,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,001365,1,1,88,CLIMATE,Climate & Meteorology,995,17032,088, ,Diss-Cand,IND,2,0.0,8.00,8.00,8.00,224000,Climate and Space Sciences Eng,ENG,Eng,1,,100,8.00,0.0,16.00,224000,Climate and Space Sciences Eng,COLLEGE_ENGINEERING,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,001365,1,1,91,CLIMATE,Climate & Meteorology,995,16927,091, ,Diss-Cand,IND,1,0.0,8.00,8.00,8.00,224000,Climate and Space Sciences Eng,ENG,Eng,1,,100,8.00,0.0,8.00,224000,Climate and Space Sciences Eng,COLLEGE_ENGINEERING,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,001365,1,1,93,CLIMATE,Climate & Meteorology,995,28392,093, ,Diss-Cand,IND,1,0.0,8.00,8.00,8.00,224000,Climate and Space Sciences Eng,ENG,Eng,1,,100,8.00,0.0,8.00,224000,Climate and Space Sciences Eng,COLLEGE_ENGINEERING,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2370,Winter 2022,001365,1,1,95,CLIMATE,Climate & Meteorology,995,28088,095, ,Diss-Cand,IND,2,0.0,8.00,8.00,8.00,224000,Climate and Space Sciences Eng,ENG,Eng,1,,100,8.00,0.0,16.00,224000,Climate and Space Sciences Eng,COLLEGE_ENGINEERING,7,Other CRAS Instructional, ,NA,Not Applicable,128940,ASSOC RES SCIENTIST
2370,Winter 2022,001365,1,1,96,CLIMATE,Climate & Meteorology,995,27125,096, ,Diss-Cand,IND,3,0.0,8.00,8.00,8.00,224000,Climate and Space Sciences Eng,ENG,Eng,1,,100,8.00,0.0,24.00,224000,Climate and Space Sciences Eng,COLLEGE_ENGINEERING,1,Professor,Research,NA,Not Applicable,129500,RESEARCH PROFESSOR
2370,Winter 2022,001365,1,1,100,CLIMATE,Climate & Meteorology,995,31403,100, ,Diss-Cand,IND,2,0.0,8.00,8.00,8.00,224000,Climate and Space Sciences Eng,ENG,Eng,1,,100,8.00,0.0,16.00,224000,Climate and Space Sciences Eng,COLLEGE_ENGINEERING,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,001366,1,1,49,BIOMEDE,Biomedical Engineering,590,18273,049, ,Directed Research,IND,1,0.0,3.00,1.00,16.00,210600,Biomedical Engineering,ENG,Eng,1,,100,3.00,0.0,3.00,210600,Biomedical Engineering,COLLEGE_ENGINEERING,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,001366,1,1,68,BIOMEDE,Biomedical Engineering,590,13890,068, ,Directed Research,IND,2,0.0,3.00,1.00,16.00,210600,Biomedical Engineering,ENG,Eng,1,,100,3.00,0.0,6.00,210600,Biomedical Engineering,COLLEGE_ENGINEERING,1,Professor, ,NOT,Non Tenure Not On Track,201001,Professor
2370,Winter 2022,001366,1,1,146,BIOMEDE,Biomedical Engineering,590,17648,146, ,Directed Research,IND,2,0.0,4.00,1.00,16.00,210600,Biomedical Engineering,ENG,Eng,1,,100,4.00,0.0,8.00,304000,MM Orthopaedic Surgery,MEDICAL_SCHOOL,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,001366,1,1,161,BIOMEDE,Biomedical Engineering,590,19193,161, ,Directed Research,IND,1,0.0,3.00,1.00,16.00,210600,Biomedical Engineering,ENG,Eng,1,,100,3.00,0.0,3.00,222500,Mechanical Engineering,COLLEGE_ENGINEERING,1,Professor, ,NOT,Non Tenure Not On Track,201001,Professor
2370,Winter 2022,001366,1,1,162,BIOMEDE,Biomedical Engineering,590,19206,162, ,Directed Research,IND,1,0.0,3.00,1.00,16.00,210600,Biomedical Engineering,ENG,Eng,1,,100,3.00,0.0,3.00,304000,MM Orthopaedic Surgery,MEDICAL_SCHOOL,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2370,Winter 2022,001366,1,1,174,BIOMEDE,Biomedical Engineering,590,19723,174, ,Directed Research,IND,1,0.0,3.00,1.00,16.00,210600,Biomedical Engineering,ENG,Eng,1,,100,3.00,0.0,3.00,210600,Biomedical Engineering,COLLEGE_ENGINEERING,7,Other CRAS Instructional, ,NA,Not Applicable,128960,RESEARCH SCIENTIST
2370,Winter 2022,001366,1,1,180,BIOMEDE,Biomedical Engineering,590,20348,180, ,Directed Research,IND,1,0.0,3.00,1.00,16.00,210600,Biomedical Engineering,ENG,Eng,1,,100,3.00,0.0,3.00,303000,MM Neurosurgery,MEDICAL_SCHOOL,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2370,Winter 2022,001366,1,1,186,BIOMEDE,Biomedical Engineering,590,20935,186, ,Directed Research,IND,3,0.0,4.00,1.00,16.00,210600,Biomedical Engineering,ENG,Eng,1,,100,4.00,0.0,12.00,300600,MM Biomedical Engineering - MS,MEDICAL_SCHOOL,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,001366,1,1,189,BIOMEDE,Biomedical Engineering,590,21522,189, ,Directed Research,IND,2,0.0,4.50,1.00,16.00,210600,Biomedical Engineering,ENG,Eng,1,,100,4.50,0.0,9.00,210600,Biomedical Engineering,COLLEGE_ENGINEERING,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2370,Winter 2022,001366,1,1,190,BIOMEDE,Biomedical Engineering,590,22854,190, ,Directed Research,IND,1,0.0,4.00,1.00,16.00,210600,Biomedical Engineering,ENG,Eng,1,,100,4.00,0.0,4.00,246000,MM Neurology Department,MEDICAL_SCHOOL,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2370,Winter 2022,001366,1,1,194,BIOMEDE,Biomedical Engineering,590,21583,194, ,Directed Research,IND,3,0.0,4.33,1.00,16.00,210600,Biomedical Engineering,ENG,Eng,1,,100,4.33,0.0,12.99,210600,Biomedical Engineering,COLLEGE_ENGINEERING,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2370,Winter 2022,001366,1,1,216,BIOMEDE,Biomedical Engineering,590,22817,216, ,Directed Research,IND,1,0.0,3.00,1.00,16.00,210600,Biomedical Engineering,ENG,Eng,1,,100,3.00,0.0,3.00,450000,School of Kinesiology,SCHOOL_KINESIOLOGY,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2370,Winter 2022,001366,1,1,219,BIOMEDE,Biomedical Engineering,590,22134,219, ,Directed Research,IND,2,0.0,4.50,1.00,16.00,210600,Biomedical Engineering,ENG,Eng,1,,100,4.50,0.0,9.00,300600,MM Biomedical Engineering - MS,MEDICAL_SCHOOL,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2370,Winter 2022,001366,1,1,220,BIOMEDE,Biomedical Engineering,590,22121,220, ,Directed Research,IND,1,0.0,2.00,1.00,16.00,210600,Biomedical Engineering,ENG,Eng,1,,100,2.00,0.0,2.00,210600,Biomedical Engineering,COLLEGE_ENGINEERING,2,Associate Professor, ,NOT,Non Tenure Not On Track,201501,Assoc Professor
2370,Winter 2022,001366,1,1,224,BIOMEDE,Biomedical Engineering,590,23857,224, ,Directed Research,IND,1,0.0,6.00,1.00,16.00,210600,Biomedical Engineering,ENG,Eng,1,,100,6.00,0.0,6.00,306000,MM Vascular Surgery Section,MEDICAL_SCHOOL,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,001366,1,1,225,BIOMEDE,Biomedical Engineering,590,22836,225, ,Directed Research,IND,8,0.0,3.88,1.00,16.00,210600,Biomedical Engineering,ENG,Eng,1,,100,3.88,0.0,31.04,210600,Biomedical Engineering,COLLEGE_ENGINEERING,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,001366,1,1,230,BIOMEDE,Biomedical Engineering,590,24844,230, ,Directed Research,IND,2,0.0,4.00,1.00,16.00,210600,Biomedical Engineering,ENG,Eng,1,,100,4.00,0.0,8.00,210600,Biomedical Engineering,COLLEGE_ENGINEERING,3,Assistant Professor, ,NTK,Non Tenure On Track,202000,ASST PROFESSOR
2370,Winter 2022,001366,1,1,231,BIOMEDE,Biomedical Engineering,590,24840,231, ,Directed Research,IND,3,0.0,4.33,1.00,16.00,210600,Biomedical Engineering,ENG,Eng,1,,100,4.33,0.0,12.99,213000,Chemical Engineering Dept,COLLEGE_ENGINEERING,3,Assistant Professor, ,NOT,Non Tenure Not On Track,202001,Asst Professor
2370,Winter 2022,001366,1,1,235,BIOMEDE,Biomedical Engineering,590,25013,235, ,Directed Research,IND,1,0.0,6.00,1.00,16.00,210600,Biomedical Engineering,ENG,Eng,1,,100,6.00,0.0,6.00,233000,MM Anesthesiology Department,MEDICAL_SCHOOL,3,Assistant Professor, ,NTK,Non Tenure On Track,202000,ASST PROFESSOR
2370,Winter 2022,001366,1,1,237,BIOMEDE,Biomedical Engineering,590,25015,237, ,Directed Research,IND,1,0.0,1.00,1.00,16.00,210600,Biomedical Engineering,ENG,Eng,1,,100,1.00,0.0,1.00,300600,MM Biomedical Engineering - MS,MEDICAL_SCHOOL,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2370,Winter 2022,001366,1,1,238,BIOMEDE,Biomedical Engineering,590,25011,238, ,Directed Research,IND,2,0.0,2.00,1.00,16.00,210600,Biomedical Engineering,ENG,Eng,1,,100,2.00,0.0,4.00,300600,MM Biomedical Engineering - MS,MEDICAL_SCHOOL,3,Assistant Professor, ,NTK,Non Tenure On Track,202000,ASST PROFESSOR
2370,Winter 2022,001366,1,1,239,BIOMEDE,Biomedical Engineering,590,25014,239, ,Directed Research,IND,2,0.0,1.50,1.00,16.00,210600,Biomedical Engineering,ENG,Eng,1,,100,1.50,0.0,3.00,210600,Biomedical Engineering,COLLEGE_ENGINEERING,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
